user_id,cluster,segment,total_orders,avg_order_size,reorder_rate,avg_days_between_orders,unique_departments,product_diversity,avg_cart_position
168173,1,Loyal Regulars,99,10.78,0.731,3.61,13,0.269,8.62
33340,1,Loyal Regulars,75,10.55,0.9064,4.81,11,0.0936,6.63
124705,1,Loyal Regulars,25,20.52,0.6472,12.83,16,0.3528,11.3
98523,1,Loyal Regulars,20,11.45,0.6245,5.47,14,0.3755,6.88
104503,1,Loyal Regulars,5,21.6,0.5926,16.0,13,0.4074,11.99
158680,0,Occasional Buyers,6,13.33,0.375,12.4,11,0.625,7.59
101785,0,Occasional Buyers,6,3.5,0.5238,12.2,4,0.4762,2.29
66344,1,Loyal Regulars,28,1.14,0.7812,11.85,4,0.2188,1.12
69133,0,Occasional Buyers,8,8.0,0.2344,14.29,14,0.7656,5.84
42009,1,Loyal Regulars,15,12.73,0.5026,12.36,12,0.4974,8.2
184486,1,Loyal Regulars,10,12.2,0.5574,22.0,11,0.4426,7.32
83025,0,Occasional Buyers,10,9.3,0.2366,8.89,14,0.7634,7.14
175399,0,Occasional Buyers,6,10.83,0.3077,15.8,10,0.6923,6.58
97291,1,Loyal Regulars,16,12.75,0.7059,5.6,15,0.2941,7.44
115776,0,Occasional Buyers,6,1.5,0.6667,12.6,2,0.3333,1.33
27955,1,Loyal Regulars,37,10.22,0.5529,9.47,14,0.4471,7.32
9271,0,Occasional Buyers,6,9.17,0.2182,18.6,11,0.7818,6.35
133744,0,Occasional Buyers,9,4.56,0.5854,7.75,8,0.4146,2.93
107426,0,Occasional Buyers,5,14.8,0.1486,18.25,10,0.8514,8.59
45181,1,Loyal Regulars,15,10.8,0.5062,11.14,14,0.4938,7.83
205860,0,Occasional Buyers,7,11.86,0.241,26.0,15,0.759,7.46
8577,0,Occasional Buyers,5,2.4,0.5,30.0,4,0.5,1.83
59350,0,Occasional Buyers,4,3.5,0.5,9.0,6,0.5,2.43
71365,0,Occasional Buyers,7,6.0,0.4048,28.17,11,0.5952,3.79
8774,0,Occasional Buyers,3,2.67,0.25,18.5,3,0.75,1.88
75632,1,Loyal Regulars,53,8.21,0.5632,5.98,15,0.4368,5.92
72026,0,Occasional Buyers,5,5.0,0.16,17.0,10,0.84,3.12
125404,1,Loyal Regulars,32,14.78,0.6871,8.45,14,0.3129,8.54
85509,1,Loyal Regulars,33,10.73,0.5339,7.12,15,0.4661,8.96
130363,0,Occasional Buyers,6,5.83,0.2857,6.6,7,0.7143,4.66
28419,0,Occasional Buyers,3,6.33,0.4211,23.0,3,0.5789,3.79
157510,0,Occasional Buyers,4,8.25,0.3939,14.67,8,0.6061,4.76
100954,1,Loyal Regulars,17,24.0,0.6446,11.25,16,0.3554,14.23
42781,1,Loyal Regulars,5,23.4,0.4615,16.0,12,0.5385,13.09
147979,1,Loyal Regulars,37,4.84,0.7318,9.72,13,0.2682,3.34
23788,0,Occasional Buyers,4,1.5,0.3333,22.0,2,0.6667,1.33
21502,0,Occasional Buyers,6,9.0,0.4259,30.0,11,0.5741,6.13
175663,0,Occasional Buyers,3,14.67,0.1818,14.0,11,0.8182,7.89
27534,0,Occasional Buyers,5,12.6,0.2381,18.75,11,0.7619,6.97
59463,0,Occasional Buyers,6,3.33,0.45,27.0,6,0.55,2.45
170942,0,Occasional Buyers,4,3.75,0.2,30.0,5,0.8,2.67
60035,1,Loyal Regulars,19,14.11,0.6455,15.06,12,0.3545,8.4
46025,0,Occasional Buyers,5,14.8,0.1216,14.0,14,0.8784,9.62
34558,0,Occasional Buyers,9,12.11,0.2018,24.25,15,0.7982,8.58
38667,0,Occasional Buyers,7,6.57,0.2391,16.5,9,0.7609,4.28
37465,1,Loyal Regulars,14,11.07,0.5226,16.69,13,0.4774,6.9
22683,1,Loyal Regulars,46,11.76,0.6322,7.84,15,0.3678,8.14
182435,1,Loyal Regulars,9,19.22,0.3988,5.38,14,0.6012,13.12
61942,1,Loyal Regulars,21,8.48,0.6517,13.25,12,0.3483,6.71
47877,1,Loyal Regulars,33,1.94,0.75,9.31,6,0.25,1.67
42082,0,Occasional Buyers,8,8.12,0.3692,18.14,9,0.6308,6.43
97642,1,Loyal Regulars,10,10.0,0.55,14.33,13,0.45,9.34
200670,0,Occasional Buyers,5,6.2,0.2581,30.0,8,0.7419,4.81
8215,1,Loyal Regulars,38,5.32,0.8465,5.41,5,0.1535,3.54
126965,0,Occasional Buyers,8,8.62,0.2754,10.57,13,0.7246,6.39
70433,1,Loyal Regulars,5,18.4,0.5978,10.25,9,0.4022,9.99
144028,0,Occasional Buyers,10,4.6,0.5,9.11,7,0.5,4.43
153685,0,Occasional Buyers,14,11.14,0.359,12.46,13,0.641,7.67
94948,0,Occasional Buyers,5,11.4,0.0877,21.5,10,0.9123,8.05
197018,0,Occasional Buyers,6,5.5,0.0606,14.2,10,0.9394,4.52
4789,1,Loyal Regulars,54,13.63,0.7364,6.74,16,0.2636,8.87
123911,1,Loyal Regulars,34,21.03,0.7692,8.58,18,0.2308,11.96
66672,1,Loyal Regulars,26,8.08,0.5667,10.88,17,0.4333,6.08
140193,0,Occasional Buyers,3,6.33,0.0,8.5,10,1.0,4.84
41854,1,Loyal Regulars,7,12.14,0.4353,9.33,15,0.5647,7.49
189951,1,Loyal Regulars,11,38.27,0.6105,18.1,16,0.3895,23.2
64235,1,Loyal Regulars,10,11.6,0.431,11.78,13,0.569,7.78
49342,1,Loyal Regulars,15,6.47,0.5052,11.43,11,0.4948,5.82
170992,1,Loyal Regulars,14,12.07,0.3787,14.85,18,0.6213,9.16
200362,1,Loyal Regulars,14,6.29,0.5227,9.92,13,0.4773,4.01
38945,0,Occasional Buyers,3,10.67,0.1562,23.5,11,0.8438,6.47
34082,0,Occasional Buyers,4,1.75,0.1429,30.0,5,0.8571,1.57
130478,1,Loyal Regulars,20,17.9,0.7542,17.05,14,0.2458,9.85
203179,1,Loyal Regulars,6,26.0,0.391,17.8,12,0.609,14.28
84551,0,Occasional Buyers,11,9.0,0.2727,17.4,12,0.7273,5.81
163314,0,Occasional Buyers,12,5.92,0.3239,17.18,11,0.6761,3.89
96127,0,Occasional Buyers,11,6.64,0.3288,14.5,10,0.6712,4.55
170226,0,Occasional Buyers,5,7.2,0.0556,17.75,9,0.9444,4.44
135650,1,Loyal Regulars,30,9.53,0.7448,12.31,10,0.2552,6.29
4452,0,Occasional Buyers,10,16.5,0.4061,21.44,12,0.5939,10.11
24668,0,Occasional Buyers,9,3.44,0.2903,23.12,10,0.7097,2.9
128667,0,Occasional Buyers,3,18.33,0.2545,17.5,10,0.7455,9.96
28264,0,Occasional Buyers,5,8.4,0.2619,7.0,9,0.7381,4.98
122933,1,Loyal Regulars,17,7.82,0.6466,7.44,13,0.3534,5.0
164348,0,Occasional Buyers,4,7.25,0.3793,7.33,5,0.6207,4.14
44844,0,Occasional Buyers,9,21.67,0.3026,20.12,12,0.6974,12.59
117849,0,Occasional Buyers,13,4.15,0.3333,14.08,10,0.6667,3.04
116151,0,Occasional Buyers,5,2.6,0.3846,26.0,6,0.6154,2.15
124201,0,Occasional Buyers,5,10.2,0.2353,22.5,12,0.7647,5.8
51706,1,Loyal Regulars,80,4.47,0.8547,4.54,12,0.1453,3.37
174742,0,Occasional Buyers,3,9.33,0.3929,16.5,9,0.6071,5.32
105126,1,Loyal Regulars,43,8.79,0.3333,7.71,17,0.6667,6.26
192219,0,Occasional Buyers,4,1.75,0.7143,17.0,1,0.2857,1.43
17550,0,Occasional Buyers,4,12.75,0.1569,20.0,11,0.8431,6.98
101324,0,Occasional Buyers,3,3.67,0.0,3.5,4,1.0,2.82
154442,1,Loyal Regulars,48,10.79,0.6313,5.47,17,0.3687,8.32
192910,0,Occasional Buyers,5,11.0,0.4727,29.25,10,0.5273,6.49
197058,1,Loyal Regulars,17,8.94,0.5,5.88,15,0.5,6.41
196431,0,Occasional Buyers,5,12.4,0.3226,6.75,12,0.6774,8.52
52515,0,Occasional Buyers,18,6.56,0.4068,13.94,14,0.5932,5.57
33571,0,Occasional Buyers,5,16.0,0.3625,20.5,12,0.6375,10.1
185021,1,Loyal Regulars,32,12.56,0.6493,9.42,14,0.3507,8.38
86909,1,Loyal Regulars,34,26.44,0.7464,6.88,12,0.2536,14.93
195248,1,Loyal Regulars,9,11.78,0.3679,16.62,15,0.6321,10.56
140570,0,Occasional Buyers,5,7.4,0.0541,23.5,9,0.9459,5.78
107517,1,Loyal Regulars,27,18.22,0.7033,11.92,16,0.2967,10.84
152929,1,Loyal Regulars,57,11.49,0.6931,6.38,17,0.3069,7.68
189537,1,Loyal Regulars,21,27.05,0.7623,14.8,14,0.2377,15.07
195570,0,Occasional Buyers,3,8.0,0.1667,18.5,4,0.8333,7.04
190054,0,Occasional Buyers,3,7.0,0.0476,5.0,7,0.9524,4.9
68339,1,Loyal Regulars,7,12.86,0.4667,9.33,11,0.5333,8.56
122455,0,Occasional Buyers,9,2.67,0.5417,22.88,6,0.4583,2.17
110321,1,Loyal Regulars,22,11.82,0.6385,13.33,12,0.3615,7.17
57320,0,Occasional Buyers,12,4.75,0.3684,15.0,12,0.6316,4.16
169407,0,Occasional Buyers,6,8.67,0.1923,21.2,10,0.8077,5.23
88986,0,Occasional Buyers,15,7.47,0.2768,15.29,15,0.7232,4.57
85511,0,Occasional Buyers,14,2.86,0.525,14.38,4,0.475,2.4
173961,1,Loyal Regulars,36,7.06,0.5354,9.74,16,0.4646,4.69
118299,1,Loyal Regulars,20,2.95,0.7288,4.37,1,0.2712,2.31
119112,0,Occasional Buyers,6,5.17,0.5484,28.8,6,0.4516,3.42
204368,1,Loyal Regulars,98,10.31,0.7168,3.62,18,0.2832,6.54
44288,0,Occasional Buyers,7,4.29,0.4,13.67,5,0.6,2.83
53918,0,Occasional Buyers,6,16.83,0.1485,9.4,14,0.8515,10.1
137447,0,Occasional Buyers,4,12.25,0.3469,24.67,10,0.6531,6.71
194494,1,Loyal Regulars,12,25.25,0.604,5.73,17,0.396,14.93
136027,0,Occasional Buyers,4,11.25,0.1778,19.0,10,0.8222,7.47
140655,1,Loyal Regulars,13,9.31,0.5785,12.25,10,0.4215,5.94
61466,0,Occasional Buyers,3,16.33,0.2653,18.0,12,0.7347,9.0
81262,0,Occasional Buyers,5,8.6,0.0698,16.25,12,0.9302,5.19
3919,1,Loyal Regulars,15,15.73,0.6737,12.43,13,0.3263,11.7
148043,0,Occasional Buyers,3,4.33,0.3077,12.5,6,0.6923,2.85
20387,0,Occasional Buyers,7,8.86,0.5323,19.83,10,0.4677,6.26
17833,0,Occasional Buyers,7,7.57,0.566,22.83,9,0.434,4.75
174623,0,Occasional Buyers,3,5.33,0.0,20.0,7,1.0,3.94
173998,1,Loyal Regulars,26,8.77,0.7281,9.68,10,0.2719,5.5
137352,0,Occasional Buyers,15,3.53,0.6604,11.93,4,0.3396,2.68
15128,0,Occasional Buyers,25,7.76,0.2784,11.83,15,0.7216,5.3
17927,1,Loyal Regulars,78,10.03,0.6176,4.64,17,0.3824,6.73
47308,0,Occasional Buyers,8,11.75,0.4787,19.71,10,0.5213,8.64
167848,1,Loyal Regulars,14,10.36,0.469,5.31,13,0.531,6.81
3238,1,Loyal Regulars,22,10.95,0.6307,13.62,13,0.3693,6.46
10979,0,Occasional Buyers,8,3.12,0.56,25.71,6,0.44,2.52
120273,1,Loyal Regulars,23,16.91,0.5553,9.73,15,0.4447,10.85
23674,0,Occasional Buyers,6,7.0,0.3333,9.4,9,0.6667,4.93
135752,0,Occasional Buyers,5,9.8,0.2245,17.5,11,0.7755,5.67
28058,1,Loyal Regulars,3,39.67,0.4874,20.5,13,0.5126,20.69
142978,0,Occasional Buyers,11,8.64,0.2632,12.4,12,0.7368,5.89
205443,1,Loyal Regulars,36,19.97,0.7677,7.23,15,0.2323,11.55
148038,0,Occasional Buyers,10,11.8,0.4831,14.11,10,0.5169,7.32
40000,0,Occasional Buyers,6,8.67,0.6154,15.4,7,0.3846,5.35
62039,1,Loyal Regulars,5,20.4,0.3725,13.5,14,0.6275,11.47
68612,1,Loyal Regulars,14,3.29,0.6957,9.15,6,0.3043,2.41
204678,0,Occasional Buyers,5,6.6,0.2121,14.75,11,0.7879,4.79
179215,0,Occasional Buyers,5,6.2,0.3226,22.75,6,0.6774,4.84
203245,0,Occasional Buyers,4,18.5,0.3378,27.33,11,0.6622,9.82
167389,0,Occasional Buyers,4,2.0,0.0,25.67,5,1.0,1.75
109527,0,Occasional Buyers,12,10.17,0.2787,13.36,13,0.7213,6.13
106509,0,Occasional Buyers,4,6.5,0.2692,22.33,3,0.7308,4.23
94190,1,Loyal Regulars,60,8.22,0.7221,6.02,15,0.2779,5.53
17248,0,Occasional Buyers,18,4.72,0.5647,17.35,10,0.4353,3.61
75774,0,Occasional Buyers,4,1.5,0.1667,24.33,1,0.8333,1.33
116342,1,Loyal Regulars,18,19.17,0.5623,16.88,18,0.4377,13.45
93572,0,Occasional Buyers,12,8.75,0.3714,12.0,13,0.6286,5.48
22499,1,Loyal Regulars,20,2.95,0.7458,16.84,7,0.2542,2.36
124466,0,Occasional Buyers,6,6.83,0.122,20.4,10,0.878,4.9
15353,0,Occasional Buyers,7,1.71,0.3333,19.17,5,0.6667,1.42
21891,1,Loyal Regulars,17,18.82,0.5125,11.38,16,0.4875,11.95
73266,0,Occasional Buyers,11,2.09,0.1739,9.5,8,0.8261,2.0
112927,0,Occasional Buyers,5,2.0,0.4,15.25,3,0.6,1.9
167886,0,Occasional Buyers,6,15.67,0.234,23.8,16,0.766,8.65
61634,0,Occasional Buyers,7,10.29,0.4028,10.83,10,0.5972,6.47
183387,0,Occasional Buyers,16,3.69,0.4576,11.13,7,0.5424,2.56
177394,0,Occasional Buyers,3,7.0,0.1905,19.5,10,0.8095,4.19
21517,1,Loyal Regulars,36,16.83,0.7261,9.54,14,0.2739,10.21
154270,0,Occasional Buyers,4,11.25,0.1556,15.67,11,0.8444,7.2
136238,1,Loyal Regulars,52,8.25,0.7133,6.65,13,0.2867,5.13
117773,1,Loyal Regulars,52,17.48,0.7954,7.0,15,0.2046,9.85
163028,0,Occasional Buyers,3,7.0,0.1905,30.0,7,0.8095,6.9
188967,0,Occasional Buyers,4,2.0,0.125,12.67,5,0.875,1.88
192843,1,Loyal Regulars,15,10.2,0.719,12.5,9,0.281,6.09
147615,1,Loyal Regulars,38,5.63,0.4626,7.89,15,0.5374,4.0
186373,0,Occasional Buyers,13,9.85,0.3672,19.58,13,0.6328,5.8
186294,1,Loyal Regulars,29,2.9,0.5595,8.79,10,0.4405,2.68
175419,0,Occasional Buyers,12,3.08,0.4595,8.64,7,0.5405,2.81
124546,0,Occasional Buyers,5,20.0,0.36,27.0,13,0.64,11.26
98801,0,Occasional Buyers,5,13.6,0.3529,17.75,11,0.6471,7.74
115964,0,Occasional Buyers,3,3.67,0.0,17.5,8,1.0,3.09
148060,0,Occasional Buyers,6,14.17,0.2706,20.0,9,0.7294,10.47
142523,1,Loyal Regulars,45,9.91,0.7152,7.91,12,0.2848,5.98
62748,0,Occasional Buyers,4,11.25,0.3333,30.0,9,0.6667,6.27
42340,0,Occasional Buyers,14,6.71,0.5,11.69,10,0.5,4.16
106250,0,Occasional Buyers,5,7.4,0.1892,12.25,11,0.8108,5.41
110892,0,Occasional Buyers,4,2.25,0.5556,27.0,3,0.4444,1.89
156355,0,Occasional Buyers,4,7.25,0.2069,24.0,8,0.7931,4.48
56402,0,Occasional Buyers,5,12.0,0.2833,12.5,9,0.7167,6.62
45274,0,Occasional Buyers,3,15.67,0.1489,30.0,11,0.8511,8.43
31845,1,Loyal Regulars,8,13.62,0.5138,18.43,13,0.4862,8.23
163456,0,Occasional Buyers,3,7.0,0.0952,30.0,8,0.9048,4.62
72215,0,Occasional Buyers,4,16.25,0.2615,26.33,12,0.7385,9.08
140805,1,Loyal Regulars,70,20.29,0.8648,4.67,16,0.1352,11.62
40351,1,Loyal Regulars,29,18.9,0.542,11.57,17,0.458,12.39
39743,1,Loyal Regulars,30,6.83,0.4488,11.17,14,0.5512,5.05
179396,0,Occasional Buyers,3,7.67,0.2174,9.5,8,0.7826,4.78
80973,0,Occasional Buyers,7,4.86,0.3235,27.0,8,0.6765,3.26
87667,0,Occasional Buyers,4,1.75,0.2857,9.33,4,0.7143,1.57
188516,0,Occasional Buyers,3,9.0,0.2963,30.0,6,0.7037,5.26
58190,1,Loyal Regulars,19,9.21,0.4914,8.56,13,0.5086,6.45
205166,0,Occasional Buyers,7,4.57,0.4688,10.67,9,0.5312,3.38
179326,1,Loyal Regulars,13,17.0,0.6244,9.92,15,0.3756,10.67
141352,0,Occasional Buyers,12,10.75,0.3566,16.27,14,0.6434,7.67
37524,1,Loyal Regulars,6,14.67,0.3864,13.8,14,0.6136,8.36
115805,0,Occasional Buyers,19,6.74,0.375,16.11,13,0.625,4.75
23687,0,Occasional Buyers,3,4.33,0.1538,22.5,5,0.8462,2.69
82646,0,Occasional Buyers,12,3.08,0.2973,11.55,6,0.7027,2.51
194342,1,Loyal Regulars,36,13.72,0.7571,9.86,14,0.2429,8.1
94010,0,Occasional Buyers,4,13.0,0.2885,30.0,7,0.7115,9.06
205828,1,Loyal Regulars,39,3.77,0.7959,7.5,9,0.2041,2.84
192271,0,Occasional Buyers,3,1.33,0.25,19.5,1,0.75,1.25
33629,0,Occasional Buyers,3,5.33,0.125,23.0,7,0.875,3.44
109222,1,Loyal Regulars,3,24.0,0.5278,6.5,10,0.4722,12.51
17816,0,Occasional Buyers,10,7.5,0.3733,21.0,10,0.6267,5.04
6926,0,Occasional Buyers,3,7.0,0.0476,30.0,5,0.9524,4.57
184679,0,Occasional Buyers,9,1.0,0.8889,22.12,1,0.1111,1.0
157975,1,Loyal Regulars,19,8.21,0.6859,17.0,7,0.3141,5.08
29600,0,Occasional Buyers,7,9.86,0.2464,19.0,13,0.7536,7.36
70133,1,Loyal Regulars,9,14.67,0.5455,14.25,11,0.4545,11.77
37747,0,Occasional Buyers,7,6.43,0.5333,20.33,10,0.4667,4.02
162853,1,Loyal Regulars,4,23.75,0.4632,22.0,11,0.5368,12.64
162776,1,Loyal Regulars,53,11.11,0.6621,6.98,18,0.3379,7.65
85400,0,Occasional Buyers,12,2.92,0.6,11.18,7,0.4,2.29
142976,0,Occasional Buyers,3,11.0,0.0303,13.0,9,0.9697,6.12
117170,1,Loyal Regulars,58,5.95,0.6377,6.3,14,0.3623,4.71
156607,1,Loyal Regulars,29,1.86,0.7407,12.61,5,0.2593,1.65
188378,1,Loyal Regulars,27,9.19,0.4798,7.85,15,0.5202,5.98
75248,0,Occasional Buyers,7,8.29,0.431,24.0,9,0.569,5.09
86187,0,Occasional Buyers,7,5.14,0.25,26.5,6,0.75,4.42
87319,1,Loyal Regulars,34,5.56,0.5185,8.12,15,0.4815,4.96
170973,0,Occasional Buyers,11,8.82,0.3608,8.8,14,0.6392,5.12
24785,1,Loyal Regulars,27,9.59,0.6023,7.15,15,0.3977,6.78
196962,1,Loyal Regulars,8,16.75,0.4552,14.71,12,0.5448,8.91
174030,0,Occasional Buyers,14,8.64,0.2727,19.31,12,0.7273,5.19
181467,1,Loyal Regulars,33,5.76,0.5842,10.47,16,0.4158,4.28
188622,0,Occasional Buyers,7,7.86,0.4364,24.0,12,0.5636,5.22
5580,1,Loyal Regulars,40,5.08,0.5468,6.33,8,0.4532,4.24
94400,0,Occasional Buyers,4,6.0,0.125,13.67,8,0.875,3.58
198890,0,Occasional Buyers,5,4.2,0.5238,15.25,3,0.4762,3.33
11140,1,Loyal Regulars,9,29.22,0.346,6.38,14,0.654,16.23
166202,1,Loyal Regulars,15,13.73,0.6893,21.14,14,0.3107,8.49
30902,1,Loyal Regulars,19,14.58,0.657,15.56,15,0.343,8.35
155264,0,Occasional Buyers,3,1.67,0.0,30.0,5,1.0,1.4
181196,0,Occasional Buyers,3,9.0,0.1111,9.5,10,0.8889,5.7
113169,1,Loyal Regulars,23,9.22,0.6274,8.27,12,0.3726,5.89
66187,1,Loyal Regulars,4,26.75,0.3832,6.67,14,0.6168,14.73
177585,0,Occasional Buyers,4,16.25,0.2923,23.67,10,0.7077,9.78
190632,0,Occasional Buyers,3,6.0,0.1111,30.0,7,0.8889,4.22
188325,1,Loyal Regulars,7,11.57,0.3951,7.0,12,0.6049,6.91
136097,1,Loyal Regulars,25,13.64,0.4428,12.92,16,0.5572,8.11
135639,1,Loyal Regulars,25,11.24,0.516,10.42,15,0.484,8.94
131421,0,Occasional Buyers,6,5.83,0.4,19.0,6,0.6,3.91
109077,0,Occasional Buyers,4,4.5,0.3333,25.0,5,0.6667,4.33
13836,0,Occasional Buyers,4,12.25,0.2449,19.67,10,0.7551,8.16
113474,0,Occasional Buyers,8,7.25,0.2759,14.0,11,0.7241,4.62
176623,0,Occasional Buyers,14,13.29,0.3978,18.38,13,0.6022,8.16
19605,1,Loyal Regulars,26,16.42,0.6651,14.2,15,0.3349,11.56
28908,1,Loyal Regulars,19,5.42,0.6505,12.17,10,0.3495,4.14
38584,1,Loyal Regulars,19,13.42,0.4235,14.22,13,0.5765,8.41
95144,0,Occasional Buyers,6,9.0,0.3889,28.0,8,0.6111,5.93
72296,0,Occasional Buyers,3,8.67,0.0,15.0,7,1.0,6.0
28050,1,Loyal Regulars,21,7.14,0.5133,10.35,14,0.4867,5.75
43949,1,Loyal Regulars,27,9.19,0.5202,8.96,14,0.4798,6.29
38266,1,Loyal Regulars,24,20.67,0.627,13.61,15,0.373,12.09
91682,0,Occasional Buyers,10,4.7,0.6383,20.22,3,0.3617,3.32
185964,1,Loyal Regulars,25,6.28,0.7261,12.12,16,0.2739,3.98
153106,0,Occasional Buyers,18,7.44,0.2836,13.24,11,0.7164,6.86
168415,1,Loyal Regulars,14,11.86,0.3313,10.77,15,0.6687,7.66
93895,1,Loyal Regulars,7,18.71,0.3664,17.67,15,0.6336,10.4
103550,0,Occasional Buyers,6,4.67,0.3214,26.8,8,0.6786,3.43
82297,0,Occasional Buyers,12,6.67,0.225,11.82,9,0.775,5.19
162958,1,Loyal Regulars,11,16.91,0.5323,19.7,13,0.4677,9.63
84520,1,Loyal Regulars,15,8.53,0.4219,6.57,15,0.5781,5.52
67045,1,Loyal Regulars,4,29.75,0.521,30.0,14,0.479,15.71
45734,1,Loyal Regulars,21,9.67,0.5123,14.7,12,0.4877,6.44
44140,0,Occasional Buyers,5,11.0,0.3636,13.25,10,0.6364,6.42
362,0,Occasional Buyers,11,10.09,0.3153,11.3,15,0.6847,9.36
45838,0,Occasional Buyers,5,16.8,0.25,20.75,13,0.75,9.85
169284,1,Loyal Regulars,16,8.12,0.4385,12.87,14,0.5615,5.36
102753,0,Occasional Buyers,4,15.5,0.1129,21.33,14,0.8871,9.45
150736,1,Loyal Regulars,11,26.91,0.6486,8.3,16,0.3514,16.09
123265,0,Occasional Buyers,4,2.0,0.0,21.33,6,1.0,1.62
3662,0,Occasional Buyers,5,12.0,0.4833,23.25,9,0.5167,6.65
29734,1,Loyal Regulars,4,20.5,0.5,10.0,11,0.5,11.99
42824,0,Occasional Buyers,8,16.5,0.3258,17.14,14,0.6742,10.74
52663,0,Occasional Buyers,7,7.57,0.1698,15.83,14,0.8302,4.85
43728,1,Loyal Regulars,20,16.15,0.4675,12.11,17,0.5325,10.72
149498,1,Loyal Regulars,15,24.27,0.5659,7.71,13,0.4341,14.01
171043,1,Loyal Regulars,18,7.22,0.6,6.0,9,0.4,4.45
188042,1,Loyal Regulars,41,13.37,0.6022,8.68,17,0.3978,8.53
169356,1,Loyal Regulars,9,18.56,0.491,13.5,14,0.509,10.87
5779,1,Loyal Regulars,27,11.22,0.7327,13.54,12,0.2673,6.65
60985,0,Occasional Buyers,5,6.4,0.25,25.25,6,0.75,4.69
171208,1,Loyal Regulars,99,7.63,0.7868,2.63,16,0.2132,4.97
26332,0,Occasional Buyers,5,14.0,0.2,23.5,14,0.8,7.66
184298,0,Occasional Buyers,5,3.0,0.0667,30.0,7,0.9333,2.47
156752,0,Occasional Buyers,4,20.75,0.2771,15.0,13,0.7229,11.43
146960,1,Loyal Regulars,6,17.5,0.4762,14.2,14,0.5238,9.55
119291,0,Occasional Buyers,4,6.75,0.1852,8.33,10,0.8148,4.11
90864,0,Occasional Buyers,22,8.45,0.2742,15.14,15,0.7258,6.44
83164,0,Occasional Buyers,7,12.57,0.4205,16.5,12,0.5795,7.41
24315,0,Occasional Buyers,3,7.33,0.0455,16.0,9,0.9545,4.59
88820,0,Occasional Buyers,10,2.5,0.52,14.56,5,0.48,2.52
21680,0,Occasional Buyers,4,13.5,0.2407,7.67,10,0.7593,7.81
60848,0,Occasional Buyers,4,2.75,0.1818,25.33,2,0.8182,3.0
106090,0,Occasional Buyers,6,8.0,0.4167,8.8,11,0.5833,4.52
116984,1,Loyal Regulars,31,25.9,0.7584,11.47,18,0.2416,15.38
176068,0,Occasional Buyers,11,10.09,0.4234,25.4,12,0.5766,6.61
86868,0,Occasional Buyers,7,7.71,0.2037,12.33,12,0.7963,5.41
155887,1,Loyal Regulars,12,13.33,0.4812,18.64,15,0.5188,8.14
69791,1,Loyal Regulars,4,27.0,0.2407,10.67,16,0.7593,14.09
134202,1,Loyal Regulars,26,11.15,0.6897,13.64,13,0.3103,7.68
31044,0,Occasional Buyers,7,10.57,0.2838,10.83,11,0.7162,6.47
174523,1,Loyal Regulars,28,13.61,0.8373,7.74,14,0.1627,8.69
200250,0,Occasional Buyers,14,8.29,0.4052,18.08,13,0.5948,6.09
164718,0,Occasional Buyers,11,13.55,0.2483,21.8,15,0.7517,9.11
169476,0,Occasional Buyers,3,14.67,0.0455,4.0,13,0.9545,9.68
104828,0,Occasional Buyers,6,10.0,0.4333,14.2,8,0.5667,6.23
117769,0,Occasional Buyers,3,3.67,0.1818,16.5,5,0.8182,2.55
36512,1,Loyal Regulars,17,9.47,0.5776,15.69,13,0.4224,5.64
110280,0,Occasional Buyers,4,6.25,0.04,14.0,9,0.96,4.2
18272,1,Loyal Regulars,17,20.88,0.6451,17.12,16,0.3549,15.83
201999,1,Loyal Regulars,7,13.86,0.7113,22.0,10,0.2887,7.97
52262,0,Occasional Buyers,9,9.11,0.4878,18.88,9,0.5122,6.5
157364,1,Loyal Regulars,11,15.18,0.5689,16.5,14,0.4311,8.47
138874,0,Occasional Buyers,3,6.67,0.15,18.0,6,0.85,4.65
89692,0,Occasional Buyers,8,16.75,0.1866,24.71,13,0.8134,9.43
52631,0,Occasional Buyers,3,10.33,0.4516,24.5,7,0.5484,5.84
162913,0,Occasional Buyers,8,8.0,0.4531,7.0,12,0.5469,4.97
188883,1,Loyal Regulars,42,12.14,0.6529,8.49,13,0.3471,7.87
197708,0,Occasional Buyers,5,8.2,0.5122,8.5,7,0.4878,4.9
120733,0,Occasional Buyers,8,6.75,0.3704,27.57,10,0.6296,5.11
55022,0,Occasional Buyers,3,14.67,0.0455,26.5,8,0.9545,10.48
21041,0,Occasional Buyers,11,2.18,0.125,17.6,6,0.875,1.92
99925,1,Loyal Regulars,9,23.44,0.4171,11.0,14,0.5829,13.63
78265,0,Occasional Buyers,7,5.71,0.2,15.5,10,0.8,3.58
186684,0,Occasional Buyers,13,9.54,0.3145,14.67,15,0.6855,6.05
162901,0,Occasional Buyers,4,2.25,0.0,28.0,7,1.0,2.22
43265,1,Loyal Regulars,99,9.48,0.7018,3.59,18,0.2982,6.66
200595,0,Occasional Buyers,5,6.6,0.2424,21.75,7,0.7576,5.21
113082,0,Occasional Buyers,3,17.33,0.25,13.5,8,0.75,12.25
56914,0,Occasional Buyers,10,18.1,0.3204,18.67,14,0.6796,10.62
146683,0,Occasional Buyers,4,13.5,0.3704,8.67,9,0.6296,7.63
28353,0,Occasional Buyers,3,2.33,0.2857,20.0,4,0.7143,1.86
