order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order,is_first_order
2271355,179285,train,14,0,14,16.0,0
1347668,179289,train,10,0,16,30.0,0
2270986,179290,train,6,2,16,30.0,0
2095540,179291,train,27,3,16,30.0,0
2876744,179292,train,7,2,19,13.0,0
1157020,179294,train,6,6,14,4.0,0
352835,179296,train,15,0,8,15.0,0
3001396,179297,train,16,1,11,7.0,0
1861791,179298,train,12,4,23,2.0,0
1876925,179300,train,44,5,11,4.0,0
3233713,179302,train,28,5,18,13.0,0
1019117,179306,train,45,6,14,4.0,0
1032761,179309,train,77,2,14,6.0,0
3281722,179310,train,75,4,9,3.0,0
616376,179311,train,14,0,17,20.0,0
1807511,179312,train,6,4,14,14.0,0
1662956,179314,train,30,6,10,9.0,0
2012891,179317,train,11,0,15,30.0,0
3307070,179318,train,30,1,16,14.0,0
1216246,179319,train,30,3,6,6.0,0
1817932,179323,train,10,0,14,7.0,0
3094302,179327,train,8,5,18,30.0,0
2852877,179328,train,7,1,0,30.0,0
50283,179329,train,8,5,17,30.0,0
2378292,179331,train,4,0,9,30.0,0
1213088,179334,train,8,2,18,2.0,0
621888,179336,train,5,2,10,30.0,0
2713794,179337,train,13,1,13,30.0,0
1273429,179338,train,7,0,18,30.0,0
1577200,179340,train,11,1,16,9.0,0
876443,179341,train,8,0,8,13.0,0
1461815,179342,train,100,5,8,5.0,0
1526988,179343,train,9,1,21,16.0,0
2538831,179344,train,16,0,19,4.0,0
1976346,179345,train,6,5,13,30.0,0
3048982,179346,train,27,5,5,30.0,0
946939,179348,train,13,6,9,3.0,0
1094336,179349,train,13,2,16,30.0,0
2818141,179350,train,4,4,16,21.0,0
1148951,179352,train,45,2,10,8.0,0
381736,179353,train,13,0,16,30.0,0
1529323,179360,train,9,0,10,30.0,0
49041,179361,train,7,2,16,30.0,0
3011528,179364,train,64,2,13,0.0,0
2582943,179367,train,17,3,14,6.0,0
985428,179368,train,44,4,16,2.0,0
990553,179371,train,4,1,0,30.0,0
1066368,179372,train,16,6,17,7.0,0
3058421,179373,train,100,3,8,2.0,0
2702861,179374,train,30,3,15,9.0,0
3092146,179377,train,6,4,10,30.0,0
2516478,179379,train,23,2,15,16.0,0
3347482,179380,train,6,3,13,18.0,0
1976056,179381,train,4,0,8,7.0,0
1911039,179383,train,15,6,11,30.0,0
2436484,179386,train,19,4,22,30.0,0
2642926,179388,train,4,0,22,2.0,0
1514624,179389,train,8,2,15,8.0,0
911597,179390,train,4,5,12,4.0,0
3004709,179392,train,4,1,18,9.0,0
2589155,179395,train,38,1,9,30.0,0
559943,179396,train,4,2,8,17.0,0
3248616,179398,train,14,4,16,15.0,0
1780046,179399,train,12,6,11,30.0,0
893432,179401,train,10,6,17,30.0,0
970698,179402,train,10,0,9,1.0,0
1341736,179404,train,5,4,18,20.0,0
874651,179405,train,14,6,17,6.0,0
343971,179406,train,6,3,16,30.0,0
643946,179408,train,4,1,16,0.0,0
246104,179409,train,5,0,15,10.0,0
1961654,179410,train,79,3,7,3.0,0
3182506,179411,train,4,3,8,9.0,0
2454282,179413,train,7,1,18,6.0,0
3095520,179414,train,13,5,7,30.0,0
2387205,179415,train,10,1,8,30.0,0
2354281,179419,train,13,3,8,30.0,0
2631044,179420,train,23,0,10,21.0,0
3379669,179421,train,6,6,12,30.0,0
1291565,179422,train,6,0,10,7.0,0
2927434,179424,train,45,1,10,30.0,0
634426,179425,train,10,2,11,2.0,0
136139,179427,train,9,3,16,20.0,0
1889998,179428,train,5,4,16,30.0,0
2844557,179429,train,6,6,17,30.0,0
471298,179430,train,4,6,13,30.0,0
3319820,179432,train,9,4,0,7.0,0
2026054,179433,train,9,0,13,23.0,0
63477,179434,train,4,2,19,30.0,0
3241487,179436,train,7,6,19,20.0,0
1632389,179438,train,43,0,16,5.0,0
217965,179439,train,11,0,17,30.0,0
1223795,179440,train,27,2,17,20.0,0
839886,179442,train,9,5,15,18.0,0
3087382,179443,train,14,3,20,30.0,0
1404452,179445,train,11,4,15,30.0,0
3067926,179447,train,9,0,16,30.0,0
1706435,179449,train,10,3,17,30.0,0
2902102,179450,train,7,3,22,7.0,0
3144632,179451,train,17,1,13,18.0,0
1877905,179452,train,5,3,21,30.0,0
947260,179454,train,8,3,14,26.0,0
2114759,179455,train,44,6,8,14.0,0
616546,179456,train,19,3,16,26.0,0
1689690,179457,train,27,1,18,2.0,0
269849,179462,train,4,1,19,30.0,0
2165815,179463,train,15,5,11,15.0,0
2542740,179465,train,5,4,13,18.0,0
2317877,179467,train,28,0,22,4.0,0
2646812,179470,train,26,3,9,9.0,0
2564186,179471,train,13,6,18,14.0,0
3384911,179473,train,7,6,19,30.0,0
954162,179475,train,23,1,13,30.0,0
3412775,179476,train,15,1,7,16.0,0
152805,179477,train,20,6,8,19.0,0
2822407,179478,train,4,4,18,30.0,0
629775,179481,train,6,5,15,14.0,0
2258762,179482,train,13,5,11,18.0,0
31950,179484,train,5,6,17,23.0,0
2719483,179485,train,15,1,16,30.0,0
1738591,179486,train,16,5,19,8.0,0
1831440,179487,train,4,2,11,30.0,0
1592732,179488,train,19,2,10,15.0,0
1607271,179489,train,6,3,21,30.0,0
3206183,179490,train,11,0,8,30.0,0
2446035,179491,train,4,6,19,11.0,0
2912066,179492,train,39,6,18,3.0,0
2620420,179493,train,6,5,7,14.0,0
3086914,179494,train,7,0,10,7.0,0
1831168,179495,train,4,2,10,30.0,0
781139,179498,train,10,6,11,6.0,0
2004282,179499,train,35,2,17,8.0,0
262777,179500,train,7,3,13,5.0,0
3299824,179501,train,18,2,15,7.0,0
1919157,179503,train,19,6,19,20.0,0
2086085,179505,train,12,0,19,24.0,0
3156036,179506,train,10,0,14,8.0,0
844708,179507,train,9,5,12,14.0,0
1065876,179508,train,21,2,10,8.0,0
818079,179510,train,6,2,12,6.0,0
2165705,179511,train,36,1,20,2.0,0
1268301,179512,train,4,2,11,30.0,0
2617909,179514,train,25,3,10,5.0,0
2222604,179515,train,6,0,10,9.0,0
3288453,179516,train,81,0,12,2.0,0
3074187,179517,train,8,5,13,5.0,0
808872,179518,train,13,4,17,5.0,0
1675113,179520,train,11,1,21,5.0,0
800401,179521,train,8,2,19,30.0,0
3304276,179522,train,10,1,16,9.0,0
2207077,179523,train,4,2,10,30.0,0
212929,179524,train,6,2,10,30.0,0
737034,179525,train,4,0,19,30.0,0
2841234,179529,train,79,1,11,3.0,0
21720,179531,train,8,0,11,30.0,0
2463907,179532,train,16,2,8,2.0,0
1023085,179534,train,13,0,15,7.0,0
1444534,179536,train,6,2,18,30.0,0
302078,179537,train,22,0,20,3.0,0
3124646,179539,train,12,0,12,15.0,0
317097,179540,train,31,3,17,12.0,0
2613883,179541,train,14,1,4,30.0,0
1450072,179542,train,4,4,13,13.0,0
2562890,179543,train,4,0,10,30.0,0
2049467,179544,train,21,0,22,23.0,0
3304300,179545,train,22,3,16,9.0,0
2052117,179546,train,8,5,17,15.0,0
1614345,179547,train,6,3,22,30.0,0
569895,179548,train,97,6,11,1.0,0
2798283,179549,train,6,5,7,8.0,0
663401,179550,train,4,6,17,10.0,0
245574,179551,train,13,6,11,2.0,0
1942217,179552,train,11,4,13,30.0,0
908615,179557,train,4,0,14,10.0,0
2522318,179558,train,47,1,13,6.0,0
1355388,179559,train,7,3,13,7.0,0
2473605,179560,train,49,6,12,15.0,0
1311144,179561,train,56,4,12,2.0,0
1145552,179564,train,4,1,13,18.0,0
253120,179565,train,23,3,19,24.0,0
692073,179566,train,9,6,12,30.0,0
593684,179568,train,6,6,19,30.0,0
2768457,179569,train,24,6,21,10.0,0
1090561,179570,train,4,4,11,30.0,0
961407,179571,train,16,6,16,17.0,0
678615,179575,train,11,5,9,4.0,0
1496431,179576,train,4,6,9,12.0,0
1792976,179578,train,4,5,11,23.0,0
1599039,179580,train,11,5,15,2.0,0
1421930,179581,train,6,2,18,30.0,0
2871418,179582,train,7,1,12,17.0,0
3127756,179583,train,4,2,9,30.0,0
471624,179584,train,7,0,14,30.0,0
1561032,179585,train,5,1,10,29.0,0
168601,179586,train,8,2,18,30.0,0
869017,179588,train,12,3,12,30.0,0
946681,179589,train,14,6,14,4.0,0
1159776,179590,train,5,3,11,29.0,0
2707382,179593,train,5,1,10,24.0,0
2686130,179594,train,4,3,15,15.0,0
2558764,179596,train,20,1,9,30.0,0
618647,179597,train,9,1,18,30.0,0
125875,179598,train,39,5,17,9.0,0
1172620,179600,train,14,1,13,30.0,0
2063976,179603,train,19,0,16,23.0,0
3357411,179605,train,4,6,22,30.0,0
1029385,179612,train,14,4,8,19.0,0
2482991,179613,train,7,3,11,19.0,0
617190,179614,train,6,3,13,30.0,0
1494501,179615,train,4,3,22,23.0,0
1343468,179618,train,14,6,15,30.0,0
2858633,179619,train,5,1,14,30.0,0
125957,179620,train,16,3,11,2.0,0
1582213,179621,train,4,6,8,5.0,0
2658111,179622,train,25,6,13,14.0,0
1483309,179623,train,9,2,9,4.0,0
3181654,179625,train,11,0,10,8.0,0
2985090,179626,train,20,0,13,2.0,0
1937407,179627,train,15,0,9,29.0,0
36759,179628,train,55,4,17,5.0,0
873745,179631,train,14,4,8,3.0,0
1721685,179632,train,57,6,10,5.0,0
2443597,179633,train,11,0,13,14.0,0
2823307,179634,train,17,0,14,4.0,0
1324604,179635,train,8,6,12,30.0,0
2616226,179636,train,44,0,21,1.0,0
2132527,179637,train,15,3,9,30.0,0
443247,179639,train,17,1,20,30.0,0
2082318,179640,train,43,6,18,6.0,0
3270570,179643,train,4,6,9,28.0,0
2522508,179644,train,17,0,17,13.0,0
1468763,179647,train,30,4,16,4.0,0
1281757,179648,train,29,2,19,12.0,0
3181216,179649,train,9,4,12,30.0,0
1696276,179651,train,53,5,15,6.0,0
990265,179652,train,4,5,11,30.0,0
467687,179654,train,4,2,16,13.0,0
1668099,179655,train,5,0,20,13.0,0
2531853,179657,train,5,5,16,30.0,0
3029091,179658,train,9,5,9,5.0,0
2514816,179659,train,4,0,14,30.0,0
1239217,179662,train,4,2,19,8.0,0
2160926,179663,train,6,0,0,7.0,0
249048,179664,train,11,4,14,13.0,0
158030,179666,train,27,4,8,15.0,0
2823861,179667,train,98,1,6,4.0,0
1591874,179670,train,8,5,18,30.0,0
3130188,179671,train,10,0,18,23.0,0
2545641,179672,train,25,6,10,4.0,0
3058409,179673,train,7,1,17,2.0,0
1804363,179674,train,4,0,19,30.0,0
690200,179678,train,46,5,12,3.0,0
605832,179679,train,27,3,17,16.0,0
1670033,179680,train,4,4,11,5.0,0
1167295,179681,train,5,1,14,28.0,0
421069,179682,train,8,3,18,30.0,0
1651358,179684,train,24,0,12,29.0,0
2040017,179686,train,5,0,11,26.0,0
1759238,179687,train,42,1,10,7.0,0
2334791,179690,train,9,6,13,5.0,0
1909420,179691,train,11,4,10,30.0,0
2513787,179693,train,17,6,13,16.0,0
1795273,179694,train,7,2,18,12.0,0
3204236,179695,train,19,0,12,7.0,0
494891,179698,train,11,0,14,30.0,0
769340,179700,train,6,6,18,30.0,0
3379405,179701,train,8,0,13,30.0,0
1073563,179703,train,16,4,13,30.0,0
1805682,179705,train,16,3,20,30.0,0
3024953,179709,train,16,0,16,10.0,0
875224,179711,train,21,0,1,11.0,0
3055000,179712,train,4,1,16,4.0,0
2256545,179713,train,10,3,0,30.0,0
1077515,179715,train,49,2,9,6.0,0
2503337,179716,train,4,1,22,25.0,0
2133818,179717,train,9,5,17,20.0,0
819261,179718,train,14,1,14,30.0,0
1726719,179719,train,7,1,20,7.0,0
1424271,179720,train,7,6,15,30.0,0
1583677,179722,train,6,2,7,15.0,0
400901,179724,train,6,1,8,30.0,0
2801507,179725,train,7,0,13,27.0,0
2902690,179727,train,41,4,8,6.0,0
2064786,179728,train,5,5,11,29.0,0
1867917,179730,train,10,0,9,0.0,0
222521,179732,train,100,0,11,2.0,0
476950,179733,train,17,0,14,30.0,0
2882416,179734,train,15,2,15,5.0,0
1454582,179735,train,36,1,11,8.0,0
1369416,179738,train,8,1,17,18.0,0
992697,179739,train,28,0,15,8.0,0
767395,179740,train,7,1,11,7.0,0
1898815,179741,train,23,1,19,30.0,0
1251876,179742,train,12,3,17,30.0,0
3285507,179743,train,55,4,7,7.0,0
427667,179745,train,12,0,12,27.0,0
2311339,179746,train,7,6,19,14.0,0
1107284,179747,train,7,6,19,30.0,0
2874744,179749,train,5,5,12,30.0,0
663854,179750,train,13,4,7,15.0,0
2806136,179751,train,11,1,12,30.0,0
1821029,179752,train,85,5,11,2.0,0
3409202,179755,train,8,3,11,23.0,0
1795247,179756,train,8,5,11,27.0,0
2409170,179758,train,5,2,14,13.0,0
1541694,179759,train,4,3,18,30.0,0
777021,179762,train,86,0,8,5.0,0
18099,179764,train,11,5,15,28.0,0
455486,179765,train,24,3,12,9.0,0
1194108,179766,train,6,2,11,18.0,0
2520636,179767,train,6,6,15,22.0,0
1777920,179768,train,8,3,10,30.0,0
975887,179770,train,22,2,17,4.0,0
2959554,179771,train,4,3,20,30.0,0
1275485,179772,train,4,3,13,28.0,0
2285731,179774,train,37,4,8,7.0,0
3270735,179775,train,18,4,15,11.0,0
2617758,179776,train,4,6,15,30.0,0
1100688,179777,train,6,2,23,16.0,0
2091945,179780,train,5,0,16,8.0,0
2064963,179782,train,26,0,13,8.0,0
3269826,179783,train,30,1,16,9.0,0
385361,179784,train,6,3,13,2.0,0
1125247,179786,train,5,1,11,7.0,0
1141523,179787,train,9,0,13,30.0,0
1123681,179789,train,8,2,16,20.0,0
1414510,179790,train,37,5,16,10.0,0
2384672,179793,train,9,4,10,8.0,0
2501010,179796,train,16,5,8,15.0,0
2504461,179797,train,18,5,14,25.0,0
3142986,179799,train,7,2,22,30.0,0
1890910,179800,train,6,4,8,30.0,0
2651445,179801,train,10,4,9,10.0,0
2854455,179804,train,17,4,15,7.0,0
2557427,179805,train,5,0,14,14.0,0
3313144,179806,train,7,3,17,24.0,0
3061837,179808,train,13,0,12,10.0,0
684181,179809,train,11,3,10,20.0,0
134137,179810,train,43,4,10,7.0,0
2179841,179813,train,8,0,17,30.0,0
2826101,179814,train,19,6,15,7.0,0
2375459,179815,train,6,5,2,30.0,0
1784583,179817,train,29,4,11,9.0,0
35624,179818,train,12,4,17,11.0,0
699763,179819,train,5,6,13,30.0,0
2085590,179820,train,28,2,20,4.0,0
2999124,179821,train,19,6,18,30.0,0
572333,179822,train,4,3,15,30.0,0
2253083,179823,train,10,4,11,30.0,0
597539,179824,train,51,5,14,6.0,0
3066934,179825,train,14,0,15,5.0,0
2005947,179826,train,4,6,13,30.0,0
2984185,179829,train,8,5,8,30.0,0
2365925,179830,train,6,2,16,30.0,0
938974,179832,train,50,4,13,4.0,0
691179,179833,train,18,0,13,14.0,0
2443562,179834,train,9,0,18,15.0,0
2069338,179835,train,20,6,17,30.0,0
1067194,179837,train,100,1,10,1.0,0
1032365,179838,train,9,0,23,30.0,0
1006782,179839,train,32,0,12,13.0,0
2000178,179843,train,11,6,19,13.0,0
158241,179845,train,51,4,13,8.0,0
2631820,179847,train,6,4,17,30.0,0
1668814,179848,train,17,3,14,13.0,0
695459,179851,train,4,3,17,17.0,0
2706813,179852,train,12,2,17,1.0,0
2426340,179855,train,16,6,8,4.0,0
639033,179860,train,21,6,19,12.0,0
1630238,179863,train,9,1,17,7.0,0
1821404,179864,train,7,2,6,9.0,0
835652,179865,train,5,0,16,25.0,0
2404202,179866,train,19,6,15,13.0,0
650296,179867,train,29,6,10,27.0,0
1737791,179868,train,4,2,11,0.0,0
549941,179870,train,10,4,12,30.0,0
2073369,179871,train,33,4,19,3.0,0
2398118,179872,train,34,5,4,15.0,0
269016,179873,train,8,0,6,12.0,0
687169,179874,train,13,4,14,6.0,0
2411616,179875,train,21,1,16,5.0,0
1958799,179876,train,21,2,9,15.0,0
2548940,179878,train,5,5,13,10.0,0
1749112,179880,train,40,1,12,18.0,0
3152498,179881,train,16,4,16,17.0,0
3133704,179885,train,4,6,10,21.0,0
2270665,179890,train,8,5,15,24.0,0
3406378,179892,train,4,3,9,30.0,0
2926639,179893,train,16,4,18,30.0,0
1717836,179895,train,11,6,9,30.0,0
3081024,179897,train,78,0,13,3.0,0
3242096,179898,train,5,2,20,17.0,0
2162723,179899,train,5,0,11,30.0,0
900600,179900,train,25,4,16,6.0,0
565336,179901,train,34,4,15,7.0,0
1361567,179902,train,17,0,20,21.0,0
1806832,179903,train,4,1,10,30.0,0
1034386,179907,train,30,3,23,5.0,0
43555,179908,train,17,2,15,14.0,0
568555,179909,train,8,2,10,30.0,0
804397,179910,train,6,6,11,20.0,0
2805119,179913,train,37,6,19,8.0,0
2999606,179914,train,35,4,17,9.0,0
2142341,179916,train,12,2,22,23.0,0
3388022,179917,train,100,2,12,15.0,0
1308643,179918,train,6,0,17,19.0,0
3217588,179919,train,6,0,16,7.0,0
1009463,179920,train,75,3,12,6.0,0
1041639,179921,train,25,2,16,30.0,0
2599804,179922,train,12,4,2,20.0,0
1800722,179923,train,48,2,11,2.0,0
543782,179924,train,20,4,15,10.0,0
682936,179927,train,32,5,9,4.0,0
3010670,179928,train,16,5,12,9.0,0
2939736,179931,train,8,0,15,30.0,0
3064974,179932,train,9,5,23,19.0,0
1210314,179933,train,6,6,13,27.0,0
1508254,179934,train,8,4,18,15.0,0
35563,179935,train,29,0,20,5.0,0
2799829,179936,train,6,2,18,30.0,0
3163776,179937,train,43,5,9,3.0,0
211755,179938,train,5,5,18,10.0,0
1430249,179939,train,25,6,14,10.0,0
561203,179940,train,8,4,14,7.0,0
1493647,179941,train,7,0,8,30.0,0
2190667,179942,train,34,0,12,3.0,0
1750187,179943,train,12,3,10,30.0,0
2614385,179945,train,16,2,14,2.0,0
219882,179946,train,6,0,17,17.0,0
2760965,179947,train,11,2,18,9.0,0
811473,179948,train,22,0,17,7.0,0
2807960,179950,train,53,1,16,7.0,0
2305083,179951,train,4,3,9,30.0,0
1984832,179952,train,5,4,11,30.0,0
2145447,179955,train,18,6,17,22.0,0
1043876,179956,train,6,5,14,30.0,0
206299,179959,train,4,0,17,10.0,0
1706028,179960,train,18,2,20,16.0,0
1405625,179961,train,16,5,16,17.0,0
2616784,179962,train,21,5,7,14.0,0
2307420,179964,train,37,1,10,23.0,0
709933,179965,train,13,3,21,11.0,0
608892,179967,train,8,5,10,30.0,0
1200351,179970,train,77,2,17,17.0,0
2498532,179971,train,5,6,8,20.0,0
2396153,179973,train,18,2,11,18.0,0
827189,179974,train,11,0,13,8.0,0
357447,179980,train,14,6,18,6.0,0
2401304,179981,train,7,5,13,1.0,0
2059097,179987,train,7,4,13,30.0,0
2631237,179988,train,22,1,16,15.0,0
1151799,179989,train,17,0,14,17.0,0
2462863,179990,train,8,0,13,30.0,0
242352,179991,train,4,0,8,30.0,0
792869,179992,train,10,1,14,30.0,0
1325224,179993,train,4,3,14,8.0,0
675383,179994,train,17,1,15,22.0,0
488524,179995,train,7,5,13,26.0,0
1602558,179996,train,15,0,13,21.0,0
3392186,179997,train,5,0,14,8.0,0
3087277,179998,train,33,1,13,18.0,0
1295315,179999,train,6,4,18,18.0,0
2294256,180000,train,15,1,7,7.0,0
1180828,180001,train,12,6,11,27.0,0
2081808,180002,train,13,2,9,20.0,0
2237994,180003,train,29,6,12,25.0,0
423260,180005,train,7,1,16,6.0,0
2214786,180008,train,4,4,13,30.0,0
2940272,180011,train,4,1,13,5.0,0
158887,180012,train,7,4,9,11.0,0
2599130,180013,train,14,4,14,30.0,0
897059,180016,train,4,1,11,14.0,0
3121666,180018,train,12,5,16,6.0,0
1007415,180019,train,10,4,15,11.0,0
289148,180020,train,4,3,13,30.0,0
2920713,180021,train,4,3,17,6.0,0
1393551,180022,train,47,5,18,0.0,0
1097950,180023,train,86,5,12,1.0,0
2113135,180027,train,4,2,15,30.0,0
871284,180028,train,14,4,10,7.0,0
280856,180029,train,14,5,7,10.0,0
2148278,180030,train,17,6,11,20.0,0
1022372,180031,train,11,1,8,30.0,0
1036868,180036,train,17,1,23,3.0,0
420385,180037,train,34,3,15,30.0,0
2469986,180038,train,20,4,9,29.0,0
1231702,180039,train,13,6,10,30.0,0
866820,180040,train,5,0,12,30.0,0
2443515,180041,train,5,2,22,30.0,0
585411,180044,train,17,0,9,16.0,0
2127670,180045,train,32,3,13,2.0,0
1748895,180046,train,13,0,14,7.0,0
377420,180049,train,6,0,10,30.0,0
3304251,180050,train,27,0,12,12.0,0
2615417,180054,train,12,2,10,4.0,0
522246,180056,train,25,3,18,24.0,0
2926835,180057,train,5,5,13,30.0,0
1502468,180058,train,12,2,21,30.0,0
679200,180059,train,7,2,16,30.0,0
3171407,180060,train,6,3,14,21.0,0
704016,180061,train,5,2,18,9.0,0
1375646,180064,train,7,1,15,5.0,0
3214985,180066,train,11,0,17,9.0,0
1695257,180068,train,4,4,15,20.0,0
58334,180070,train,6,6,13,30.0,0
2709804,180071,train,5,3,23,12.0,0
603707,180073,train,7,5,17,13.0,0
3065961,180075,train,76,5,19,4.0,0
2040643,180076,train,15,0,7,2.0,0
2521577,180077,train,27,1,10,6.0,0
946968,180078,train,12,0,16,30.0,0
635485,180079,train,19,1,16,6.0,0
3388635,180080,train,4,6,20,28.0,0
2480724,180082,train,51,5,11,7.0,0
2728330,180085,train,4,4,10,10.0,0
1384019,180087,train,10,0,17,27.0,0
1639901,180088,train,7,6,13,18.0,0
2837826,180089,train,4,5,10,30.0,0
998495,180090,train,4,5,10,30.0,0
1674589,180092,train,4,4,14,30.0,0
3348647,180095,train,5,4,9,2.0,0
1296299,180101,train,49,0,14,21.0,0
1563390,180102,train,14,3,10,30.0,0
3359450,180103,train,100,0,15,1.0,0
3137060,180104,train,5,0,12,30.0,0
1811294,180105,train,44,2,22,0.0,0
2030378,180109,train,15,6,17,26.0,0
2157344,180110,train,10,0,11,8.0,0
1445568,180111,train,8,0,12,30.0,0
46369,180113,train,9,2,20,11.0,0
2531080,180114,train,13,5,14,30.0,0
2937796,180117,train,21,6,19,9.0,0
655357,180118,train,8,0,8,12.0,0
3017609,180120,train,4,0,12,30.0,0
2383121,180123,train,9,2,13,6.0,0
567561,180124,train,28,0,10,7.0,0
184731,180125,train,4,5,14,30.0,0
1976805,180127,train,11,0,18,7.0,0
268063,180130,train,7,2,14,30.0,0
2299374,180132,train,6,2,17,30.0,0
3251307,180135,train,100,5,20,3.0,0
1109603,180138,train,9,1,15,30.0,0
587804,180140,train,10,2,22,29.0,0
367075,180141,train,41,1,9,7.0,0
2650595,180142,train,39,0,14,7.0,0
2184040,180145,train,4,1,8,30.0,0
1257268,180146,train,10,0,15,30.0,0
2320183,180147,train,6,5,13,19.0,0
85654,180151,train,12,2,17,28.0,0
1721134,180154,train,41,2,9,1.0,0
2973926,180156,train,81,1,18,2.0,0
1479152,180158,train,17,3,14,11.0,0
2814426,180159,train,11,0,18,8.0,0
2390223,180160,train,15,0,19,16.0,0
2939962,180161,train,14,4,21,9.0,0
1888782,180162,train,15,3,8,11.0,0
1849971,180163,train,4,0,9,13.0,0
3410023,180165,train,4,6,16,30.0,0
1386783,180166,train,8,0,8,18.0,0
2059109,180167,train,41,1,17,11.0,0
1932289,180168,train,4,2,10,30.0,0
670689,180169,train,16,4,12,13.0,0
167720,180170,train,8,0,19,7.0,0
2776740,180171,train,9,6,15,26.0,0
265095,180172,train,18,6,17,20.0,0
3009849,180173,train,11,2,17,13.0,0
2536298,180176,train,15,4,19,30.0,0
1316056,180177,train,8,0,9,30.0,0
2186605,180178,train,40,5,11,6.0,0
1319656,180179,train,4,0,11,12.0,0
1680261,180180,train,4,4,13,30.0,0
781982,180181,train,37,4,8,4.0,0
688036,180183,train,12,4,14,28.0,0
2750733,180184,train,20,1,17,30.0,0
994097,180185,train,18,2,8,15.0,0
36901,180188,train,25,0,11,15.0,0
1968682,180190,train,17,3,19,3.0,0
176192,180191,train,25,0,17,10.0,0
1127886,180192,train,27,0,17,2.0,0
1017446,180193,train,83,5,15,2.0,0
2800291,180194,train,4,0,20,27.0,0
3186256,180195,train,21,1,10,14.0,0
2846185,180196,train,15,0,13,4.0,0
1148983,180199,train,13,4,16,20.0,0
692962,180202,train,15,1,19,29.0,0
3312578,180204,train,14,1,8,9.0,0
3099376,180205,train,40,5,16,11.0,0
366719,180206,train,36,5,16,21.0,0
1225377,180208,train,15,6,0,30.0,0
2446891,180209,train,18,3,10,30.0,0
1058818,180210,train,5,0,17,30.0,0
1309418,180211,train,24,1,16,8.0,0
604572,180212,train,6,5,18,30.0,0
2959461,180215,train,10,6,10,15.0,0
1269979,180216,train,9,1,17,30.0,0
3178726,180217,train,24,2,17,23.0,0
1107223,180220,train,27,0,18,1.0,0
1028597,180221,train,26,6,17,5.0,0
1828369,180222,train,91,3,18,0.0,0
315537,180223,train,5,5,15,30.0,0
878989,180224,train,14,1,18,30.0,0
2706180,180225,train,6,4,14,30.0,0
2641070,180226,train,10,4,11,17.0,0
2592933,180227,train,9,1,17,30.0,0
2993143,180231,train,71,0,22,5.0,0
1672442,180234,train,12,5,9,14.0,0
2665416,180236,train,28,4,8,30.0,0
416546,180242,train,4,5,16,4.0,0
280804,180243,train,7,3,19,30.0,0
3070849,180244,train,8,1,14,30.0,0
1344521,180245,train,4,4,19,16.0,0
801644,180247,train,27,0,16,6.0,0
2649886,180248,train,10,3,17,14.0,0
2424857,180249,train,6,3,14,30.0,0
1865053,180250,train,8,2,7,30.0,0
198393,180252,train,5,6,14,30.0,0
838760,180253,train,7,0,9,30.0,0
2179416,180254,train,6,6,8,6.0,0
16824,180256,train,46,3,12,6.0,0
1535313,180259,train,4,4,11,7.0,0
2747744,180262,train,6,4,16,30.0,0
1776546,180263,train,52,5,9,7.0,0
2830444,180264,train,22,6,15,28.0,0
2212729,180265,train,13,6,7,30.0,0
660353,180266,train,40,4,8,2.0,0
1659643,180267,train,7,2,13,30.0,0
1243343,180270,train,7,6,17,30.0,0
720212,180271,train,13,5,14,16.0,0
2150877,180273,train,40,0,13,12.0,0
291015,180274,train,14,2,16,21.0,0
3131245,180275,train,48,0,17,30.0,0
2707059,180276,train,23,2,16,13.0,0
1245515,180277,train,5,1,8,7.0,0
1454167,180278,train,6,5,12,30.0,0
782760,180282,train,14,1,9,2.0,0
3036035,180286,train,5,0,14,14.0,0
52084,180287,train,5,3,9,30.0,0
1472314,180288,train,6,1,18,30.0,0
1904854,180289,train,44,0,11,5.0,0
2613626,180290,train,28,3,14,2.0,0
3396247,180291,train,15,2,7,8.0,0
2897756,180292,train,5,5,15,30.0,0
3060999,180294,train,5,4,11,15.0,0
219748,180295,train,5,4,18,17.0,0
1153520,180296,train,20,6,12,14.0,0
1214340,180297,train,5,0,9,30.0,0
2222680,180299,train,7,3,13,24.0,0
530379,180300,train,25,2,19,8.0,0
1847201,180304,train,5,4,17,30.0,0
158452,180305,train,23,5,14,15.0,0
20253,180306,train,9,0,16,30.0,0
1660409,180307,train,5,2,9,6.0,0
1832559,180309,train,64,4,12,1.0,0
1939817,180310,train,10,4,10,30.0,0
78987,180313,train,44,0,9,3.0,0
2382968,180315,train,6,4,9,30.0,0
2599482,180316,train,5,6,19,2.0,0
867487,180317,train,7,3,19,4.0,0
286150,180320,train,10,6,14,30.0,0
1135272,180321,train,10,0,9,12.0,0
262634,180322,train,14,5,14,30.0,0
3009529,180323,train,4,4,23,30.0,0
2027748,180326,train,36,4,20,9.0,0
2112277,180330,train,10,0,17,21.0,0
910437,180331,train,5,3,17,16.0,0
1212433,180333,train,5,0,11,30.0,0
29102,180339,train,13,1,19,30.0,0
2545870,180340,train,6,3,14,9.0,0
3251980,180343,train,8,1,13,13.0,0
2099326,180346,train,4,4,15,30.0,0
1393849,180347,train,14,6,9,30.0,0
1794689,180348,train,23,5,13,7.0,0
817610,180349,train,6,5,10,30.0,0
